studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
6144,8.3,1,3,2,88.0,4.7,Yes,Yes,85.0,80.0,Placed
6129,7.6,1,1,0,71.0,4.0,Yes,Yes,69.0,88.0,NotPlaced
981,8.3,2,3,2,90.0,4.8,Yes,Yes,80.0,88.0,Placed
2443,7.4,2,2,0,69.0,4.1,No,No,59.0,75.0,NotPlaced
4411,7.7,1,2,0,77.0,4.2,Yes,Yes,55.0,69.0,Placed
3789,7.6,0,1,1,62.0,4.1,No,No,55.0,64.0,NotPlaced
777,8.1,0,3,2,90.0,4.2,Yes,Yes,69.0,88.0,Placed
2312,7.0,1,3,1,90.0,4.7,Yes,Yes,74.0,60.0,NotPlaced
4230,7.0,1,1,0,71.0,4.4,No,No,63.0,74.0,NotPlaced
6636,8.0,1,2,0,80.0,4.4,No,No,55.0,72.0,NotPlaced
5471,7.4,1,1,0,62.0,4.1,No,No,75.0,66.0,NotPlaced
8293,6.5,1,1,1,83.0,4.4,No,No,55.0,65.0,NotPlaced
2583,6.5,2,3,2,81.0,3.3,No,Yes,83.0,76.0,Placed
2538,7.4,0,2,2,78.0,3.8,No,Yes,80.0,70.0,NotPlaced
2049,8.6,2,3,1,90.0,4.8,Yes,Yes,75.0,88.0,Placed
5159,8.2,1,2,2,78.0,4.1,Yes,Yes,70.0,82.0,NotPlaced
7525,7.4,1,1,2,63.0,3.6,No,Yes,62.0,72.0,NotPlaced
6200,7.7,2,3,2,76.0,4.8,Yes,Yes,70.0,85.0,Placed
3388,8.3,2,3,2,84.0,4.8,Yes,Yes,77.0,82.0,Placed
1830,6.5,1,2,1,85.0,4.0,Yes,Yes,71.0,82.0,Placed
9267,8.6,2,3,3,90.0,4.8,Yes,Yes,66.0,83.0,Placed
8543,7.4,1,2,1,90.0,4.4,Yes,Yes,81.0,86.0,NotPlaced
4853,8.5,1,3,2,87.0,4.8,Yes,Yes,67.0,85.0,Placed
8603,8.0,1,1,0,90.0,4.5,Yes,Yes,69.0,74.0,Placed
4009,8.6,1,3,2,90.0,4.8,Yes,Yes,84.0,85.0,Placed
1195,8.1,2,3,2,90.0,4.8,Yes,Yes,84.0,88.0,Placed
2751,7.7,0,2,1,72.0,4.4,No,Yes,58.0,66.0,NotPlaced
815,6.6,0,1,1,72.0,4.1,No,Yes,64.0,70.0,NotPlaced
5233,7.4,1,1,1,68.0,4.1,Yes,Yes,55.0,67.0,NotPlaced
4212,8.6,2,3,0,79.0,4.7,Yes,No,71.0,79.0,NotPlaced
3776,7.4,1,1,0,72.0,4.0,No,Yes,63.0,69.0,NotPlaced
4938,8.5,1,1,2,82.0,4.4,Yes,Yes,82.0,85.0,Placed
9626,8.4,0,3,2,87.0,4.8,Yes,Yes,81.0,83.0,Placed
4712,7.7,2,1,1,70.0,3.5,Yes,Yes,66.0,67.0,Placed
4567,7.6,1,1,0,81.0,3.3,Yes,Yes,57.0,65.0,NotPlaced
3662,8.4,1,1,0,80.0,4.6,Yes,Yes,77.0,82.0,NotPlaced
601,6.8,1,1,1,75.0,3.8,No,Yes,60.0,67.0,NotPlaced
653,6.8,0,3,2,89.0,4.8,Yes,Yes,78.0,69.0,Placed
7836,6.5,1,1,0,78.0,4.4,No,Yes,66.0,74.0,NotPlaced
5373,7.3,1,1,2,75.0,3.8,Yes,Yes,55.0,69.0,NotPlaced
787,7.4,1,1,1,67.0,4.5,No,No,55.0,67.0,NotPlaced
2118,7.8,0,1,0,81.0,4.2,No,No,63.0,58.0,NotPlaced
4122,7.5,1,1,0,77.0,4.8,No,Yes,55.0,58.0,Placed
4293,8.8,1,3,2,90.0,4.8,Yes,Yes,85.0,81.0,Placed
7883,6.5,1,1,0,66.0,4.1,No,No,55.0,62.0,NotPlaced
1215,7.7,1,2,0,73.0,4.3,No,Yes,55.0,70.0,NotPlaced
8649,8.2,1,2,3,83.0,4.2,Yes,Yes,78.0,80.0,NotPlaced
5889,8.0,0,1,0,72.0,4.2,No,No,67.0,67.0,NotPlaced
9510,7.6,1,1,1,74.0,4.5,No,No,55.0,65.0,NotPlaced
3696,7.3,1,3,1,78.0,4.5,Yes,Yes,79.0,78.0,NotPlaced
7450,7.5,1,2,0,78.0,3.9,No,No,66.0,68.0,NotPlaced
1989,8.4,2,3,1,85.0,4.4,Yes,Yes,78.0,83.0,Placed
2574,7.4,1,1,3,74.0,4.1,No,Yes,61.0,63.0,NotPlaced
6349,8.6,2,3,2,88.0,4.7,Yes,Yes,73.0,84.0,NotPlaced
4809,6.8,1,2,2,70.0,4.0,Yes,Yes,62.0,69.0,NotPlaced
798,8.4,1,2,2,75.0,4.1,Yes,Yes,55.0,73.0,NotPlaced
2327,7.5,1,1,0,67.0,4.3,No,No,61.0,69.0,NotPlaced
4036,8.5,1,3,2,90.0,4.5,Yes,Yes,76.0,84.0,Placed
7193,8.5,2,3,2,90.0,4.8,Yes,Yes,82.0,87.0,Placed
5799,6.5,1,3,2,84.0,4.7,No,No,58.0,69.0,NotPlaced
9791,8.5,2,3,2,90.0,4.8,Yes,Yes,76.0,86.0,Placed
4236,8.4,1,2,2,79.0,4.2,Yes,No,77.0,81.0,NotPlaced
6324,7.3,1,1,1,79.0,3.4,No,Yes,55.0,68.0,NotPlaced
3055,8.4,2,2,2,78.0,4.1,No,Yes,83.0,80.0,Placed
7587,8.1,2,3,2,87.0,4.8,Yes,No,84.0,86.0,Placed
60,6.6,0,1,0,76.0,3.9,No,Yes,78.0,69.0,Placed
5695,7.0,1,1,0,72.0,4.5,No,Yes,71.0,65.0,NotPlaced
8017,7.8,1,2,0,84.0,3.0,Yes,Yes,62.0,70.0,NotPlaced
4063,6.6,1,3,1,74.0,4.5,Yes,Yes,76.0,71.0,NotPlaced
7031,6.5,1,1,1,75.0,4.5,No,No,55.0,65.0,NotPlaced
5879,8.3,1,3,2,85.0,4.7,Yes,Yes,74.0,78.0,NotPlaced
7913,7.8,2,2,2,81.0,4.5,Yes,Yes,85.0,57.0,Placed
502,6.8,1,1,2,74.0,4.2,Yes,No,77.0,84.0,NotPlaced
6046,7.5,1,3,2,89.0,4.8,Yes,Yes,61.0,70.0,NotPlaced
6338,8.5,2,3,2,90.0,4.8,Yes,No,78.0,81.0,Placed
5369,6.8,1,1,0,66.0,3.5,No,No,56.0,72.0,NotPlaced
5370,7.6,2,2,0,84.0,4.3,No,No,64.0,65.0,NotPlaced
6697,7.8,1,1,0,70.0,4.0,No,Yes,55.0,66.0,NotPlaced
4978,7.7,2,2,0,75.0,4.5,Yes,Yes,78.0,72.0,NotPlaced
9985,8.5,1,3,2,90.0,4.8,Yes,Yes,81.0,84.0,Placed
3125,6.9,1,1,1,65.0,4.4,No,Yes,62.0,71.0,NotPlaced
218,6.6,1,1,0,77.0,4.5,No,No,62.0,70.0,NotPlaced
9527,7.6,0,1,0,80.0,4.2,No,No,55.0,73.0,NotPlaced
4215,6.5,2,3,2,80.0,4.1,Yes,Yes,76.0,86.0,Placed
9361,8.0,2,3,0,90.0,4.8,Yes,Yes,76.0,86.0,Placed
5184,6.9,1,1,1,90.0,3.9,No,No,55.0,67.0,NotPlaced
2072,7.6,0,2,1,69.0,4.8,No,No,80.0,71.0,NotPlaced
1682,8.3,1,2,1,82.0,4.4,Yes,Yes,76.0,85.0,Placed
766,8.1,2,3,2,90.0,4.8,Yes,Yes,86.0,85.0,Placed
9827,7.5,1,1,1,64.0,4.6,No,Yes,55.0,59.0,NotPlaced
9131,8.2,1,3,2,89.0,4.8,Yes,Yes,77.0,83.0,Placed
7059,7.6,1,1,1,70.0,3.9,No,Yes,59.0,63.0,NotPlaced
7406,7.5,0,1,0,65.0,3.9,No,No,55.0,65.0,NotPlaced
6687,7.4,1,1,0,72.0,4.3,No,No,64.0,63.0,NotPlaced
3152,7.7,0,3,0,88.0,4.8,Yes,Yes,73.0,77.0,Placed
631,7.6,1,2,1,74.0,4.6,No,Yes,74.0,85.0,Placed
3065,8.6,2,3,2,90.0,4.8,Yes,Yes,71.0,81.0,Placed
4449,8.4,1,3,0,74.0,4.6,No,Yes,70.0,69.0,NotPlaced
6169,6.9,1,1,1,70.0,4.5,No,No,65.0,72.0,NotPlaced
6428,8.2,2,3,2,90.0,4.8,Yes,Yes,85.0,83.0,Placed
8647,7.3,0,1,1,69.0,4.6,No,Yes,68.0,64.0,NotPlaced
5673,8.2,2,3,2,90.0,4.8,Yes,Yes,90.0,84.0,Placed
1581,7.5,1,1,1,78.0,4.2,No,Yes,59.0,72.0,NotPlaced
9046,8.3,2,3,2,90.0,4.3,Yes,Yes,75.0,84.0,NotPlaced
1956,7.8,1,1,1,87.0,4.2,Yes,Yes,59.0,86.0,Placed
3531,8.4,0,3,0,84.0,4.2,Yes,Yes,75.0,82.0,Placed
3746,7.5,1,3,2,78.0,4.6,Yes,Yes,72.0,86.0,Placed
1008,7.3,1,1,1,76.0,4.1,No,Yes,80.0,68.0,NotPlaced
3853,6.5,0,1,0,67.0,3.9,Yes,Yes,76.0,66.0,NotPlaced
933,7.5,1,1,0,70.0,4.3,No,Yes,55.0,71.0,NotPlaced
1123,7.2,1,1,1,83.0,4.4,No,No,59.0,68.0,NotPlaced
9101,7.5,0,1,0,82.0,4.4,No,Yes,58.0,85.0,NotPlaced
7280,8.0,1,1,2,78.0,4.3,Yes,No,67.0,69.0,NotPlaced
9189,8.2,2,3,2,90.0,4.6,Yes,Yes,81.0,79.0,Placed
696,7.1,2,3,2,90.0,4.4,Yes,Yes,77.0,87.0,Placed
1811,8.4,1,3,2,87.0,4.8,Yes,Yes,75.0,88.0,Placed
3797,7.1,1,1,0,69.0,3.5,No,No,60.0,65.0,NotPlaced
2099,8.1,1,3,2,90.0,4.3,Yes,Yes,74.0,80.0,NotPlaced
8937,7.7,0,2,0,85.0,4.0,No,Yes,55.0,64.0,Placed
3008,6.7,0,2,1,79.0,3.3,No,No,73.0,69.0,NotPlaced
5399,8.2,2,3,2,90.0,4.6,Yes,Yes,83.0,83.0,Placed
4570,7.5,2,2,1,63.0,4.0,Yes,Yes,55.0,68.0,NotPlaced
9345,6.6,1,2,0,79.0,3.9,No,Yes,60.0,69.0,NotPlaced
6057,6.5,0,2,0,74.0,4.1,No,Yes,55.0,82.0,NotPlaced
7108,8.0,2,3,2,83.0,4.5,Yes,Yes,79.0,87.0,Placed
1981,8.4,1,3,2,88.0,4.5,Yes,Yes,73.0,82.0,Placed
4448,8.1,0,1,0,88.0,4.3,No,No,55.0,61.0,NotPlaced
9560,8.4,2,3,2,90.0,4.8,Yes,Yes,70.0,85.0,Placed
6871,6.7,2,2,2,78.0,4.5,Yes,Yes,57.0,67.0,NotPlaced
2483,7.6,1,2,2,76.0,4.5,Yes,Yes,76.0,81.0,NotPlaced
3399,7.9,0,1,0,80.0,4.5,Yes,Yes,58.0,81.0,Placed
1133,6.5,1,2,0,84.0,4.2,No,No,79.0,65.0,NotPlaced
232,7.4,2,1,1,87.0,4.5,Yes,Yes,68.0,84.0,NotPlaced
7881,8.4,0,1,0,80.0,4.5,Yes,Yes,87.0,78.0,NotPlaced
9931,7.4,1,1,0,78.0,3.9,No,Yes,58.0,63.0,NotPlaced
6834,8.1,0,3,2,85.0,4.7,Yes,No,87.0,79.0,NotPlaced
6278,8.0,0,3,1,83.0,3.7,No,Yes,59.0,81.0,NotPlaced
360,7.7,1,2,0,68.0,3.9,No,Yes,62.0,63.0,NotPlaced
5367,6.6,1,1,0,71.0,4.1,No,Yes,67.0,64.0,NotPlaced
9505,7.4,1,2,1,69.0,3.4,No,Yes,57.0,66.0,NotPlaced
8271,7.4,1,3,2,73.0,4.1,Yes,Yes,86.0,78.0,Placed
5786,7.6,1,2,1,77.0,4.4,No,Yes,55.0,68.0,NotPlaced
1177,8.2,0,1,2,88.0,4.6,Yes,No,75.0,58.0,Placed
9801,7.5,1,2,1,72.0,4.8,No,Yes,55.0,73.0,NotPlaced
6704,8.1,0,1,1,77.0,4.1,No,No,56.0,66.0,NotPlaced
6363,8.8,2,3,2,90.0,4.8,Yes,Yes,72.0,86.0,Placed
213,8.6,2,3,2,78.0,4.8,Yes,Yes,82.0,81.0,NotPlaced
156,7.7,0,1,0,81.0,4.8,Yes,Yes,69.0,63.0,Placed
5966,7.6,1,2,2,80.0,4.5,No,Yes,68.0,86.0,NotPlaced
2812,8.5,1,3,1,82.0,4.7,Yes,Yes,80.0,70.0,Placed
386,8.5,1,3,2,74.0,4.1,No,Yes,76.0,68.0,Placed
4329,7.4,0,1,0,71.0,4.4,No,No,57.0,66.0,NotPlaced
1525,8.2,0,1,2,90.0,4.7,No,Yes,73.0,68.0,Placed
2714,8.6,1,2,2,76.0,4.4,Yes,No,79.0,84.0,NotPlaced
9193,7.8,2,3,2,87.0,4.5,Yes,No,84.0,81.0,Placed
6506,8.2,2,2,2,78.0,4.0,No,No,65.0,63.0,NotPlaced
8662,8.5,2,3,2,90.0,4.8,Yes,Yes,75.0,88.0,Placed
3059,7.3,1,2,1,70.0,4.0,No,No,55.0,73.0,NotPlaced
6163,8.5,2,3,2,90.0,4.8,Yes,Yes,82.0,83.0,Placed
2885,8.1,2,2,0,84.0,4.8,Yes,Yes,76.0,87.0,Placed
2886,6.6,1,1,0,75.0,4.8,No,No,62.0,65.0,NotPlaced
2112,7.5,1,3,0,84.0,4.1,Yes,Yes,82.0,82.0,NotPlaced
4902,8.4,2,3,2,86.0,4.8,Yes,Yes,74.0,81.0,Placed
4727,8.2,1,3,2,84.0,4.4,Yes,Yes,70.0,83.0,Placed
2400,7.7,1,1,0,72.0,4.2,No,No,55.0,63.0,NotPlaced
816,8.2,2,2,1,90.0,4.8,No,Yes,72.0,62.0,Placed
4112,8.3,2,3,2,90.0,4.8,Yes,Yes,81.0,87.0,Placed
3627,6.7,1,2,0,73.0,4.0,No,Yes,58.0,68.0,Placed
7638,8.5,1,2,0,87.0,4.3,Yes,Yes,72.0,83.0,Placed
6212,8.7,2,3,2,90.0,4.8,Yes,Yes,88.0,84.0,Placed
4566,7.2,1,3,0,68.0,4.4,No,No,84.0,82.0,NotPlaced
6683,8.4,1,3,2,82.0,4.6,Yes,Yes,59.0,85.0,NotPlaced
7972,7.7,1,3,0,80.0,4.8,Yes,Yes,76.0,86.0,Placed
8610,7.0,2,1,1,88.0,4.8,Yes,Yes,75.0,81.0,Placed
8744,7.7,0,1,2,72.0,4.3,Yes,No,82.0,72.0,NotPlaced
176,6.7,1,2,0,73.0,4.5,No,Yes,55.0,65.0,NotPlaced
58,8.4,2,2,2,81.0,4.6,Yes,Yes,77.0,82.0,Placed
177,8.3,1,2,3,78.0,3.8,Yes,No,67.0,65.0,NotPlaced
6430,8.5,1,1,2,77.0,4.6,No,Yes,55.0,82.0,Placed
9613,7.6,0,1,0,78.0,3.2,No,Yes,55.0,70.0,NotPlaced
7911,7.6,1,2,0,79.0,4.1,No,Yes,69.0,65.0,Placed
9121,7.0,1,1,0,81.0,3.6,No,Yes,55.0,70.0,NotPlaced
9044,6.5,1,1,0,68.0,3.8,No,Yes,59.0,59.0,NotPlaced
7230,6.7,1,2,0,72.0,4.3,No,Yes,55.0,72.0,NotPlaced
686,8.7,0,1,2,82.0,4.5,Yes,Yes,73.0,86.0,Placed
2539,8.4,2,3,2,90.0,4.8,Yes,Yes,69.0,63.0,Placed
8668,6.7,0,1,1,75.0,3.2,No,No,55.0,71.0,NotPlaced
2273,8.0,1,2,1,80.0,3.4,Yes,Yes,76.0,82.0,NotPlaced
5784,7.4,1,2,0,71.0,3.7,No,Yes,55.0,62.0,NotPlaced
1286,7.4,1,2,1,70.0,3.8,No,Yes,55.0,73.0,NotPlaced
7044,7.9,1,3,2,83.0,4.7,Yes,Yes,90.0,86.0,Placed
8277,8.6,1,3,2,90.0,4.8,Yes,Yes,85.0,87.0,Placed
3994,8.4,1,2,1,81.0,3.8,Yes,Yes,72.0,65.0,Placed
939,7.3,1,1,0,65.0,4.0,No,Yes,63.0,70.0,NotPlaced
4241,7.5,1,1,0,71.0,4.3,No,No,57.0,78.0,Placed
7056,6.5,2,1,2,85.0,4.7,No,Yes,66.0,85.0,NotPlaced
3209,7.7,1,1,1,68.0,3.8,No,No,57.0,69.0,NotPlaced
4512,6.8,1,2,0,69.0,3.7,No,Yes,57.0,71.0,NotPlaced
7806,8.2,1,1,2,79.0,4.7,Yes,Yes,67.0,86.0,Placed
8016,8.3,2,3,2,90.0,4.8,Yes,No,75.0,80.0,Placed
4709,8.0,2,2,2,77.0,4.8,Yes,No,76.0,80.0,NotPlaced
8497,8.2,2,3,2,90.0,4.6,Yes,Yes,75.0,83.0,Placed
3047,7.6,0,1,0,71.0,4.0,No,Yes,58.0,66.0,NotPlaced
818,8.4,1,3,2,78.0,4.8,Yes,No,85.0,81.0,NotPlaced
1276,8.5,2,3,0,90.0,4.8,Yes,Yes,73.0,88.0,Placed
3726,7.6,0,3,0,86.0,3.7,Yes,Yes,85.0,80.0,Placed
7753,7.5,1,2,0,79.0,4.4,Yes,No,62.0,69.0,NotPlaced
1504,7.3,0,1,1,80.0,4.1,No,No,55.0,70.0,NotPlaced
2584,8.7,2,3,2,90.0,4.8,Yes,Yes,81.0,80.0,Placed
8553,7.7,2,2,0,80.0,3.8,Yes,Yes,62.0,72.0,NotPlaced
7480,7.5,1,1,0,81.0,3.6,No,Yes,56.0,71.0,NotPlaced
3438,7.6,1,1,0,66.0,3.2,No,No,55.0,63.0,NotPlaced
138,8.1,2,2,2,90.0,4.5,Yes,Yes,73.0,82.0,Placed
5589,8.2,1,2,0,78.0,3.8,No,Yes,55.0,80.0,NotPlaced
892,7.0,0,1,0,82.0,4.4,Yes,No,55.0,73.0,NotPlaced
314,8.2,1,3,2,90.0,4.3,No,Yes,77.0,82.0,Placed
2365,8.6,1,3,1,83.0,4.7,Yes,Yes,78.0,81.0,Placed
7789,6.5,0,1,3,76.0,4.4,Yes,No,64.0,70.0,NotPlaced
7954,6.6,1,1,2,67.0,4.0,No,No,55.0,67.0,NotPlaced
8724,7.5,1,2,1,73.0,4.2,Yes,Yes,72.0,64.0,NotPlaced
8346,7.9,0,3,1,84.0,4.3,Yes,No,83.0,84.0,Placed
7143,8.2,0,2,0,67.0,3.6,No,No,64.0,70.0,NotPlaced
7565,8.0,2,1,2,88.0,4.7,Yes,Yes,62.0,66.0,Placed
9117,7.5,1,1,1,77.0,4.6,No,No,56.0,67.0,NotPlaced
4563,6.5,1,3,1,78.0,3.2,No,No,79.0,76.0,NotPlaced
4654,7.6,1,3,1,90.0,4.5,Yes,Yes,70.0,80.0,NotPlaced
577,6.5,2,3,1,84.0,4.7,Yes,Yes,85.0,83.0,Placed
8513,7.5,1,2,2,68.0,4.0,Yes,Yes,69.0,68.0,Placed
5499,7.4,2,2,0,68.0,3.8,No,Yes,55.0,66.0,NotPlaced
4544,7.8,1,2,0,83.0,4.7,No,Yes,55.0,85.0,NotPlaced
4109,8.3,2,3,2,89.0,4.8,Yes,Yes,68.0,87.0,Placed
3352,7.9,1,2,0,84.0,4.6,Yes,No,73.0,84.0,Placed
9880,7.8,1,3,2,82.0,4.2,No,Yes,85.0,69.0,Placed
8465,7.1,0,1,0,73.0,4.1,No,Yes,55.0,64.0,NotPlaced
7624,7.4,1,1,1,73.0,4.2,Yes,No,66.0,87.0,NotPlaced
4337,7.2,0,2,0,82.0,3.9,Yes,No,69.0,64.0,Placed
3129,6.9,0,2,0,63.0,4.3,No,No,69.0,68.0,NotPlaced
3678,7.5,1,3,0,79.0,4.4,Yes,No,65.0,64.0,Placed
2800,6.9,0,1,0,70.0,4.3,No,No,57.0,63.0,NotPlaced
1216,6.9,1,3,2,82.0,3.5,Yes,Yes,59.0,60.0,Placed
7538,6.7,1,1,0,71.0,4.1,No,No,60.0,68.0,NotPlaced
6734,7.3,1,2,3,81.0,3.8,No,Yes,76.0,64.0,NotPlaced
2480,8.2,1,1,1,84.0,3.9,Yes,Yes,61.0,60.0,Placed
3520,8.4,2,3,2,90.0,4.8,Yes,Yes,76.0,85.0,Placed
3666,8.5,1,3,2,88.0,4.7,Yes,Yes,74.0,88.0,Placed
5181,7.7,1,1,0,70.0,4.8,Yes,Yes,55.0,73.0,NotPlaced
9555,8.2,0,2,2,88.0,3.3,Yes,Yes,74.0,68.0,Placed
8877,8.0,1,3,2,90.0,4.7,Yes,Yes,74.0,88.0,Placed
3121,7.4,1,1,0,68.0,3.5,No,No,61.0,70.0,NotPlaced
7893,7.3,1,3,2,90.0,4.5,Yes,Yes,77.0,85.0,Placed
2077,8.4,0,3,2,90.0,4.7,Yes,Yes,82.0,87.0,Placed
3223,6.6,0,1,0,79.0,4.4,No,Yes,55.0,64.0,NotPlaced
8395,7.8,1,2,2,90.0,4.5,Yes,Yes,80.0,64.0,Placed
4490,8.3,2,2,0,81.0,4.0,Yes,No,75.0,82.0,Placed
3393,7.4,2,2,2,87.0,4.0,Yes,Yes,79.0,84.0,Placed
6240,8.1,1,3,2,82.0,4.8,Yes,Yes,80.0,68.0,Placed
507,6.6,2,3,1,72.0,4.6,Yes,No,56.0,57.0,NotPlaced
1995,7.7,0,1,0,65.0,4.3,No,Yes,55.0,64.0,NotPlaced
3927,6.5,1,2,1,77.0,4.2,No,No,62.0,71.0,NotPlaced
5932,7.6,1,2,1,81.0,3.9,No,No,74.0,66.0,NotPlaced
7429,7.4,1,2,0,71.0,4.6,No,No,63.0,68.0,NotPlaced
5848,8.3,2,3,0,86.0,4.7,Yes,Yes,81.0,71.0,Placed
2371,7.5,0,2,1,73.0,3.6,No,No,56.0,71.0,NotPlaced
2925,6.6,0,3,0,86.0,4.8,No,No,79.0,66.0,NotPlaced
325,7.2,1,2,0,69.0,4.0,No,Yes,55.0,61.0,NotPlaced
286,7.9,1,1,0,77.0,4.7,Yes,Yes,64.0,60.0,NotPlaced
9590,6.5,1,2,0,68.0,4.2,Yes,Yes,70.0,64.0,NotPlaced
220,7.9,2,2,2,88.0,4.8,Yes,Yes,81.0,85.0,Placed
2345,6.7,1,1,1,76.0,4.6,No,No,62.0,68.0,NotPlaced
4165,7.5,1,2,0,80.0,3.5,No,No,66.0,65.0,NotPlaced
5667,7.4,1,1,1,60.0,4.3,Yes,Yes,80.0,75.0,NotPlaced
6467,7.6,1,1,0,83.0,4.8,Yes,Yes,79.0,79.0,NotPlaced
5644,7.6,2,2,1,88.0,4.8,Yes,Yes,83.0,86.0,NotPlaced
6355,7.3,1,1,0,74.0,3.7,No,No,62.0,65.0,NotPlaced
8716,6.9,0,2,1,82.0,3.9,No,Yes,78.0,59.0,NotPlaced
4798,7.7,2,3,0,80.0,4.8,Yes,Yes,73.0,83.0,Placed
7520,7.8,1,1,1,85.0,4.8,Yes,Yes,82.0,83.0,Placed
5251,8.3,0,2,2,83.0,4.3,Yes,Yes,70.0,83.0,Placed
166,6.5,0,1,1,79.0,3.9,No,No,55.0,66.0,NotPlaced
9219,8.4,2,1,1,77.0,4.4,No,Yes,60.0,69.0,NotPlaced
7152,6.5,2,1,3,81.0,4.2,Yes,No,55.0,68.0,NotPlaced
5031,6.8,1,1,1,61.0,3.5,No,No,66.0,72.0,NotPlaced
1020,8.3,0,3,2,78.0,4.3,Yes,No,77.0,87.0,NotPlaced
2878,7.3,1,2,0,66.0,4.6,No,Yes,59.0,72.0,NotPlaced
3233,7.1,1,1,0,79.0,4.6,No,No,62.0,72.0,NotPlaced
144,7.8,2,3,0,77.0,4.8,Yes,Yes,79.0,87.0,NotPlaced
2194,7.8,1,1,0,79.0,4.0,No,Yes,55.0,70.0,NotPlaced
2374,6.5,2,1,1,77.0,4.2,Yes,Yes,58.0,64.0,NotPlaced
7669,7.5,0,2,0,70.0,4.1,No,Yes,55.0,67.0,NotPlaced
7159,7.4,0,1,0,71.0,3.7,No,No,55.0,64.0,NotPlaced
6837,7.7,2,3,2,90.0,4.8,Yes,Yes,84.0,88.0,NotPlaced
6201,6.5,2,1,0,76.0,3.7,Yes,Yes,61.0,73.0,NotPlaced
9547,8.3,1,3,2,90.0,4.8,Yes,Yes,80.0,86.0,Placed
4028,7.6,1,1,0,72.0,4.0,No,Yes,55.0,67.0,NotPlaced
4702,7.5,1,1,1,82.0,4.6,No,Yes,55.0,65.0,NotPlaced
7154,7.9,2,1,0,88.0,4.5,Yes,Yes,73.0,78.0,NotPlaced
5075,6.5,1,2,0,87.0,4.3,No,No,63.0,68.0,NotPlaced
9074,7.6,1,2,0,72.0,4.2,No,Yes,59.0,65.0,Placed
2336,7.3,1,1,1,73.0,4.0,No,Yes,55.0,67.0,NotPlaced
8519,7.5,1,1,1,74.0,4.5,Yes,Yes,62.0,78.0,NotPlaced
2849,8.4,2,3,1,80.0,4.6,Yes,Yes,75.0,79.0,NotPlaced
5622,7.7,1,2,2,78.0,3.8,Yes,No,63.0,67.0,NotPlaced
8840,7.9,1,3,2,90.0,4.8,Yes,No,78.0,83.0,NotPlaced
8563,7.9,1,1,1,75.0,4.5,Yes,Yes,71.0,67.0,NotPlaced
1171,6.5,0,1,0,73.0,4.0,Yes,Yes,68.0,67.0,NotPlaced
9337,7.9,2,3,2,90.0,4.8,Yes,Yes,74.0,80.0,Placed
6691,8.3,2,3,2,86.0,4.8,Yes,Yes,81.0,80.0,Placed
5286,6.5,1,1,0,77.0,4.1,No,No,59.0,57.0,NotPlaced
4060,6.8,0,1,0,84.0,4.2,No,No,61.0,60.0,NotPlaced
9976,7.9,2,3,2,90.0,4.6,Yes,Yes,83.0,80.0,Placed
5379,6.7,1,1,1,76.0,4.6,No,No,65.0,69.0,NotPlaced
949,8.1,1,2,0,88.0,4.6,Yes,Yes,82.0,86.0,Placed
9352,7.6,0,2,0,72.0,4.4,No,No,59.0,61.0,Placed
3647,8.5,2,3,1,70.0,3.9,Yes,Yes,60.0,71.0,NotPlaced
1474,8.4,2,3,2,90.0,4.8,Yes,Yes,71.0,85.0,NotPlaced
3115,6.8,1,1,0,69.0,4.0,No,No,55.0,63.0,NotPlaced
438,8.4,2,3,2,90.0,4.8,Yes,Yes,82.0,86.0,Placed
5389,8.4,1,2,1,73.0,4.0,Yes,No,81.0,63.0,NotPlaced
1515,7.5,1,1,0,65.0,3.8,No,Yes,55.0,74.0,NotPlaced
5687,8.1,0,2,0,84.0,4.7,No,Yes,61.0,69.0,NotPlaced
9511,6.6,2,1,2,62.0,4.3,No,No,63.0,67.0,NotPlaced
1875,6.5,0,3,2,86.0,4.6,Yes,Yes,76.0,83.0,NotPlaced
7153,6.7,1,1,0,67.0,4.6,No,Yes,57.0,64.0,NotPlaced
6848,7.9,0,1,0,87.0,4.5,No,Yes,75.0,75.0,Placed
8623,7.6,1,2,1,61.0,3.2,No,No,61.0,57.0,NotPlaced
6011,6.6,0,2,1,74.0,4.6,No,Yes,55.0,66.0,NotPlaced
8510,8.4,1,3,0,75.0,4.6,Yes,Yes,81.0,84.0,NotPlaced
1175,7.5,1,1,3,68.0,3.6,No,No,58.0,72.0,NotPlaced
5918,7.4,1,1,0,87.0,4.6,No,No,55.0,70.0,NotPlaced
4744,8.5,2,3,2,90.0,4.3,Yes,Yes,79.0,83.0,Placed
1355,7.7,0,1,0,78.0,4.3,Yes,No,55.0,68.0,NotPlaced
5959,8.3,1,1,0,69.0,4.5,No,Yes,55.0,65.0,NotPlaced
6427,7.4,1,3,1,85.0,3.7,Yes,Yes,64.0,70.0,Placed
2668,6.5,0,1,1,60.0,3.2,No,No,62.0,74.0,NotPlaced
7222,8.3,2,3,0,83.0,4.8,Yes,Yes,84.0,79.0,Placed
9541,8.3,2,3,2,89.0,4.8,Yes,Yes,78.0,81.0,Placed
750,7.5,1,1,0,72.0,4.1,No,Yes,55.0,63.0,NotPlaced
