studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
2131,8.1,0,2,0,70.0,4.8,Yes,Yes,78.0,86.0,Placed
308,6.8,0,1,0,77.0,3.3,No,No,64.0,69.0,NotPlaced
1396,8.0,1,3,1,89.0,4.5,Yes,Yes,82.0,83.0,Placed
7590,7.9,1,0,3,90.0,4.8,Yes,Yes,68.0,88.0,NotPlaced
4854,8.4,1,3,2,90.0,4.8,Yes,Yes,77.0,79.0,Placed
1060,8.2,1,2,3,82.0,4.6,Yes,Yes,74.0,83.0,NotPlaced
6827,8.7,2,3,2,90.0,4.8,Yes,Yes,77.0,86.0,Placed
553,7.6,0,2,0,81.0,4.0,No,No,60.0,60.0,NotPlaced
6300,8.1,2,2,0,72.0,4.2,No,Yes,55.0,68.0,Placed
7384,6.6,1,2,0,70.0,4.0,No,No,55.0,62.0,NotPlaced
8323,6.5,1,2,1,65.0,4.6,No,Yes,62.0,87.0,NotPlaced
9614,7.2,1,3,2,81.0,4.8,Yes,Yes,62.0,65.0,NotPlaced
3689,7.4,1,3,1,81.0,4.7,No,Yes,69.0,74.0,NotPlaced
6219,6.8,1,1,0,74.0,4.0,No,No,66.0,69.0,NotPlaced
8197,8.4,2,3,2,90.0,4.8,Yes,Yes,79.0,83.0,Placed
5370,7.6,2,2,0,84.0,4.3,No,No,64.0,65.0,NotPlaced
5945,7.6,0,1,0,69.0,3.1,No,No,60.0,62.0,NotPlaced
8574,6.7,1,1,1,75.0,3.7,No,No,63.0,71.0,NotPlaced
5345,8.5,1,3,0,86.0,4.5,Yes,No,79.0,78.0,Placed
4084,8.1,1,3,0,90.0,4.4,Yes,Yes,89.0,80.0,Placed
3196,7.6,0,1,0,75.0,4.3,Yes,Yes,55.0,66.0,NotPlaced
274,6.8,1,1,0,73.0,3.7,No,Yes,55.0,65.0,NotPlaced
2491,7.7,2,2,2,90.0,4.8,Yes,Yes,79.0,83.0,Placed
4798,7.7,2,3,0,80.0,4.8,Yes,Yes,73.0,83.0,Placed
5713,7.8,1,1,1,70.0,4.1,No,Yes,79.0,66.0,NotPlaced
8044,8.2,0,3,2,90.0,4.5,Yes,Yes,81.0,85.0,Placed
5695,7.0,1,1,0,72.0,4.5,No,Yes,71.0,65.0,NotPlaced
3459,8.2,2,3,2,87.0,4.6,Yes,Yes,81.0,86.0,Placed
8784,8.3,1,3,0,90.0,4.7,Yes,Yes,71.0,86.0,Placed
6197,6.5,0,1,0,76.0,4.0,No,No,58.0,67.0,NotPlaced
2859,8.1,2,3,2,90.0,4.7,Yes,Yes,82.0,85.0,Placed
3472,6.7,0,3,2,88.0,4.7,Yes,Yes,82.0,82.0,Placed
7136,7.4,1,1,1,79.0,4.3,Yes,Yes,61.0,68.0,NotPlaced
5381,8.4,1,3,2,90.0,4.8,Yes,Yes,83.0,84.0,Placed
5825,7.1,0,3,2,74.0,4.5,Yes,Yes,59.0,79.0,NotPlaced
5001,7.9,0,2,2,85.0,4.8,Yes,Yes,75.0,83.0,NotPlaced
5923,7.9,1,2,0,76.0,4.7,Yes,No,78.0,61.0,NotPlaced
5385,8.5,2,2,0,85.0,4.5,Yes,Yes,71.0,78.0,Placed
5828,7.5,1,1,1,78.0,4.2,No,No,76.0,69.0,NotPlaced
191,8.4,2,3,2,90.0,4.1,Yes,Yes,76.0,82.0,Placed
9596,7.0,1,3,1,80.0,4.8,Yes,Yes,59.0,68.0,Placed
4581,7.8,1,2,0,72.0,3.6,Yes,Yes,60.0,64.0,NotPlaced
4813,8.4,1,1,1,70.0,3.7,Yes,Yes,55.0,63.0,NotPlaced
1269,7.5,1,2,0,80.0,4.0,Yes,Yes,58.0,82.0,NotPlaced
8316,7.6,1,2,1,74.0,4.7,No,Yes,77.0,85.0,NotPlaced
7759,8.4,0,3,0,90.0,4.8,Yes,Yes,78.0,66.0,Placed
4590,7.8,1,1,0,66.0,4.1,No,Yes,61.0,82.0,NotPlaced
737,7.0,1,1,1,70.0,4.8,No,No,61.0,63.0,NotPlaced
945,7.2,0,2,2,90.0,4.8,Yes,Yes,82.0,75.0,Placed
9819,8.1,1,3,0,88.0,3.8,Yes,Yes,68.0,77.0,NotPlaced
6669,8.1,2,3,2,90.0,4.8,Yes,Yes,73.0,88.0,Placed
9341,8.2,1,3,0,86.0,4.8,Yes,Yes,88.0,86.0,Placed
4996,8.3,0,3,2,80.0,4.7,Yes,Yes,79.0,85.0,NotPlaced
2284,7.6,1,1,1,70.0,4.5,No,No,62.0,71.0,NotPlaced
7346,7.7,1,1,0,82.0,3.8,Yes,Yes,82.0,87.0,Placed
8900,7.7,1,1,0,77.0,3.7,No,No,55.0,64.0,NotPlaced
8885,7.7,1,1,1,86.0,4.3,No,Yes,60.0,63.0,NotPlaced
510,6.7,1,2,1,80.0,4.1,No,No,63.0,59.0,NotPlaced
8194,8.2,0,2,2,86.0,4.5,Yes,No,78.0,65.0,NotPlaced
2257,8.2,1,3,2,79.0,4.1,Yes,Yes,78.0,65.0,Placed
200,7.8,2,3,0,79.0,4.3,Yes,No,87.0,87.0,NotPlaced
337,8.1,1,3,2,90.0,4.7,Yes,No,72.0,87.0,Placed
7949,7.6,1,2,0,88.0,4.8,Yes,Yes,62.0,80.0,NotPlaced
6318,6.5,1,1,0,72.0,4.2,No,Yes,72.0,64.0,NotPlaced
6117,7.6,1,2,1,64.0,3.7,No,Yes,63.0,76.0,Placed
6634,8.6,1,2,1,67.0,4.0,Yes,Yes,55.0,67.0,NotPlaced
3975,7.6,0,1,0,88.0,4.7,Yes,Yes,62.0,69.0,Placed
9403,6.8,2,3,2,86.0,4.5,Yes,Yes,79.0,86.0,NotPlaced
1880,8.3,2,1,2,72.0,4.0,Yes,Yes,76.0,70.0,NotPlaced
2255,8.0,1,3,2,86.0,4.8,Yes,No,84.0,85.0,Placed
562,7.7,1,3,0,82.0,4.2,Yes,Yes,90.0,88.0,Placed
9351,6.6,0,1,1,66.0,3.7,No,No,56.0,63.0,NotPlaced
7864,6.6,1,3,1,82.0,4.6,No,Yes,59.0,87.0,NotPlaced
7120,7.5,1,1,0,65.0,3.3,Yes,Yes,55.0,64.0,NotPlaced
7381,8.5,0,3,2,90.0,4.6,No,Yes,74.0,72.0,Placed
2907,8.3,2,3,2,90.0,4.8,Yes,Yes,76.0,84.0,Placed
6976,6.7,1,2,1,69.0,4.0,No,Yes,59.0,64.0,NotPlaced
9312,7.3,1,1,1,70.0,3.9,No,No,59.0,62.0,NotPlaced
6865,6.5,1,2,0,78.0,4.0,Yes,Yes,57.0,78.0,NotPlaced
5497,8.4,2,3,2,85.0,4.7,Yes,Yes,87.0,85.0,NotPlaced
3437,8.5,0,3,0,83.0,4.8,Yes,Yes,78.0,86.0,NotPlaced
6309,6.6,2,2,0,80.0,4.8,Yes,Yes,57.0,84.0,NotPlaced
3550,8.5,1,3,2,82.0,4.8,Yes,Yes,76.0,82.0,Placed
8230,6.5,1,1,0,70.0,4.0,No,Yes,59.0,71.0,NotPlaced
6049,6.7,0,1,0,65.0,4.3,No,Yes,55.0,58.0,NotPlaced
8507,7.7,0,1,1,67.0,3.4,No,No,65.0,64.0,NotPlaced
2946,8.0,1,2,0,85.0,4.3,Yes,Yes,69.0,81.0,NotPlaced
118,6.5,1,2,0,65.0,4.4,No,Yes,61.0,68.0,NotPlaced
9939,7.4,1,1,2,69.0,4.5,No,Yes,57.0,70.0,NotPlaced
4510,8.1,1,1,0,79.0,4.4,Yes,Yes,73.0,88.0,NotPlaced
242,7.6,0,2,0,80.0,3.7,Yes,No,85.0,61.0,NotPlaced
2217,8.2,1,2,0,68.0,4.2,No,No,57.0,64.0,NotPlaced
5768,7.4,1,2,2,78.0,4.7,No,Yes,70.0,70.0,Placed
5465,6.5,1,3,3,84.0,4.5,No,Yes,76.0,72.0,NotPlaced
6578,7.6,0,1,0,78.0,4.8,No,No,78.0,63.0,NotPlaced
4910,6.9,1,1,1,64.0,3.5,No,No,68.0,66.0,NotPlaced
6575,8.2,0,3,2,90.0,4.4,Yes,Yes,67.0,88.0,Placed
3683,8.7,2,3,0,84.0,4.1,Yes,No,79.0,83.0,NotPlaced
6927,6.6,1,3,2,86.0,4.4,Yes,Yes,57.0,88.0,Placed
5874,6.5,1,1,1,75.0,3.6,No,Yes,60.0,64.0,NotPlaced
4314,7.8,0,1,1,60.0,4.1,No,No,55.0,68.0,NotPlaced
2489,7.7,1,3,0,86.0,4.1,Yes,Yes,77.0,58.0,NotPlaced
3146,7.8,1,1,1,79.0,3.8,No,No,55.0,74.0,Placed
5347,7.4,1,1,0,80.0,4.8,No,Yes,64.0,73.0,NotPlaced
3441,8.2,0,3,2,86.0,3.9,Yes,Yes,75.0,84.0,NotPlaced
3696,7.3,1,3,1,78.0,4.5,Yes,Yes,79.0,78.0,NotPlaced
2390,6.5,0,1,0,90.0,4.5,Yes,Yes,56.0,82.0,NotPlaced
3988,8.1,1,1,0,85.0,3.1,No,Yes,55.0,65.0,NotPlaced
1430,7.5,1,3,0,82.0,4.7,Yes,Yes,72.0,88.0,NotPlaced
9300,6.5,0,1,1,75.0,3.4,No,No,58.0,62.0,NotPlaced
5168,8.8,2,3,2,84.0,4.3,Yes,Yes,82.0,81.0,Placed
7336,7.8,1,2,1,68.0,3.9,No,No,61.0,63.0,NotPlaced
9298,8.0,0,2,1,67.0,4.1,Yes,Yes,74.0,75.0,NotPlaced
5619,7.4,1,2,1,78.0,4.6,No,Yes,67.0,68.0,NotPlaced
3419,8.0,1,3,2,85.0,4.8,Yes,Yes,76.0,83.0,Placed
3675,7.3,1,1,0,79.0,4.0,No,Yes,67.0,81.0,NotPlaced
3415,6.6,1,1,0,73.0,4.6,No,No,66.0,72.0,NotPlaced
8167,6.9,0,1,0,60.0,4.6,No,No,80.0,67.0,NotPlaced
5632,8.0,1,3,2,90.0,4.4,Yes,Yes,72.0,82.0,Placed
6681,7.9,0,3,2,90.0,4.6,Yes,Yes,79.0,88.0,Placed
6386,8.2,2,3,2,87.0,4.7,Yes,Yes,86.0,71.0,Placed
3548,7.5,1,1,0,70.0,4.8,No,No,61.0,72.0,NotPlaced
9669,7.7,1,1,1,78.0,3.2,No,No,58.0,64.0,NotPlaced
2795,6.5,1,1,1,79.0,4.4,Yes,Yes,74.0,71.0,NotPlaced
837,6.5,0,1,1,63.0,3.7,No,No,58.0,66.0,NotPlaced
1369,7.9,2,3,2,75.0,3.9,Yes,Yes,75.0,68.0,Placed
4978,7.7,2,2,0,75.0,4.5,Yes,Yes,78.0,72.0,NotPlaced
104,7.5,2,1,1,76.0,4.2,Yes,Yes,57.0,80.0,NotPlaced
5203,7.7,0,1,0,74.0,3.8,No,No,63.0,70.0,NotPlaced
1454,7.0,1,2,1,75.0,4.7,Yes,Yes,55.0,70.0,NotPlaced
2901,8.4,2,2,2,86.0,4.8,Yes,Yes,72.0,83.0,Placed
4255,6.5,0,3,0,80.0,4.4,Yes,Yes,63.0,68.0,NotPlaced
2914,8.7,2,3,2,81.0,4.8,Yes,Yes,87.0,85.0,Placed
8514,7.4,1,1,1,69.0,3.9,No,No,55.0,66.0,NotPlaced
4876,7.9,1,2,0,78.0,4.5,Yes,Yes,75.0,81.0,Placed
2446,8.7,0,3,2,81.0,4.5,Yes,Yes,80.0,66.0,Placed
7580,7.1,0,1,0,90.0,4.5,Yes,No,79.0,78.0,NotPlaced
7461,7.1,1,1,1,71.0,4.2,Yes,Yes,65.0,69.0,NotPlaced
919,7.4,2,1,0,77.0,4.3,No,No,66.0,74.0,Placed
9552,8.5,1,3,2,87.0,3.7,Yes,Yes,69.0,83.0,Placed
499,7.5,0,2,0,71.0,3.4,No,No,55.0,62.0,NotPlaced
1939,7.6,0,1,0,67.0,4.3,Yes,Yes,59.0,69.0,NotPlaced
6097,8.3,1,3,2,90.0,4.8,Yes,Yes,79.0,80.0,Placed
8735,6.5,1,3,0,81.0,3.8,No,Yes,63.0,57.0,NotPlaced
3235,8.8,1,3,0,88.0,4.4,No,Yes,71.0,82.0,NotPlaced
9046,8.3,2,3,2,90.0,4.3,Yes,Yes,75.0,84.0,NotPlaced
7733,8.3,2,3,2,90.0,4.8,Yes,Yes,79.0,88.0,Placed
8686,8.5,2,3,2,85.0,4.7,Yes,No,85.0,83.0,Placed
2272,7.8,2,3,0,75.0,4.5,Yes,Yes,72.0,81.0,Placed
4684,8.0,0,3,3,72.0,4.5,Yes,Yes,71.0,81.0,Placed
7228,8.7,2,1,2,81.0,4.5,Yes,Yes,80.0,80.0,NotPlaced
8320,8.5,1,3,0,90.0,4.8,Yes,Yes,79.0,88.0,Placed
1844,8.8,2,3,3,90.0,4.8,Yes,Yes,72.0,76.0,Placed
6175,8.2,0,3,0,87.0,4.8,Yes,Yes,77.0,83.0,Placed
9007,7.5,1,3,2,78.0,4.8,No,Yes,68.0,69.0,NotPlaced
5704,8.2,2,3,2,90.0,4.8,Yes,Yes,85.0,85.0,Placed
5937,6.8,1,1,0,82.0,3.8,No,No,60.0,65.0,NotPlaced
7617,7.6,0,2,0,75.0,3.6,No,No,56.0,70.0,NotPlaced
2049,8.6,2,3,1,90.0,4.8,Yes,Yes,75.0,88.0,Placed
3967,7.7,1,3,2,87.0,4.8,Yes,Yes,78.0,86.0,Placed
2435,8.4,0,3,2,90.0,4.8,Yes,Yes,83.0,83.0,Placed
3710,8.4,2,3,0,89.0,4.1,Yes,Yes,88.0,71.0,Placed
5975,7.6,0,2,1,68.0,4.3,Yes,Yes,62.0,74.0,NotPlaced
9865,8.5,0,3,2,90.0,4.8,Yes,Yes,74.0,86.0,Placed
1910,6.5,1,2,1,76.0,4.4,Yes,Yes,71.0,73.0,Placed
1042,7.9,1,2,2,88.0,4.8,Yes,Yes,70.0,84.0,Placed
6987,7.6,0,1,1,64.0,4.1,No,No,55.0,58.0,NotPlaced
4506,7.0,1,3,0,90.0,4.2,No,Yes,72.0,84.0,Placed
9294,7.4,0,1,0,77.0,4.4,No,No,61.0,65.0,NotPlaced
9678,7.4,1,1,0,68.0,3.9,No,Yes,79.0,76.0,NotPlaced
6018,7.4,1,2,0,76.0,4.4,Yes,Yes,55.0,73.0,NotPlaced
7838,6.5,1,1,0,78.0,4.4,No,No,64.0,68.0,NotPlaced
840,6.5,1,2,0,67.0,4.4,No,No,72.0,68.0,NotPlaced
1164,7.8,0,1,0,61.0,4.0,No,No,56.0,68.0,NotPlaced
470,8.1,0,2,0,88.0,4.0,No,Yes,67.0,84.0,Placed
1809,7.7,0,1,2,78.0,4.6,No,Yes,55.0,85.0,Placed
5449,7.8,1,1,0,77.0,4.0,Yes,Yes,83.0,66.0,Placed
7768,6.8,0,1,0,60.0,3.9,No,No,67.0,61.0,NotPlaced
4969,8.3,2,3,2,87.0,4.7,Yes,Yes,84.0,80.0,Placed
6399,7.7,2,2,0,71.0,4.3,Yes,Yes,79.0,81.0,Placed
8412,7.7,1,3,2,76.0,4.4,Yes,Yes,61.0,83.0,NotPlaced
3872,6.5,1,1,0,75.0,3.6,No,No,63.0,68.0,NotPlaced
2470,7.6,1,3,0,68.0,4.2,Yes,Yes,88.0,82.0,NotPlaced
5864,6.6,0,2,0,83.0,4.8,Yes,Yes,82.0,88.0,Placed
1201,6.7,1,1,2,90.0,4.2,Yes,No,79.0,88.0,NotPlaced
437,8.4,1,1,2,84.0,4.8,Yes,Yes,82.0,68.0,Placed
804,7.7,1,1,0,79.0,3.9,No,Yes,55.0,72.0,NotPlaced
1599,8.4,2,3,2,90.0,4.5,Yes,Yes,81.0,85.0,Placed
7330,7.9,1,3,0,82.0,4.7,Yes,No,57.0,72.0,NotPlaced
5122,8.3,2,2,2,90.0,4.8,Yes,Yes,71.0,83.0,Placed
1326,6.6,1,1,1,76.0,4.5,No,No,65.0,63.0,Placed
4899,8.6,2,3,2,90.0,4.8,Yes,Yes,87.0,84.0,Placed
3217,7.5,2,2,0,70.0,4.4,No,Yes,55.0,62.0,NotPlaced
2814,7.2,1,1,1,67.0,4.3,No,No,74.0,72.0,NotPlaced
4007,8.2,1,3,2,68.0,4.4,No,Yes,55.0,85.0,NotPlaced
5943,7.9,1,1,0,85.0,4.7,No,Yes,56.0,67.0,NotPlaced
4653,7.5,1,2,1,79.0,4.5,No,Yes,61.0,70.0,NotPlaced
3715,8.1,1,3,2,90.0,4.6,Yes,Yes,70.0,76.0,Placed
3650,7.1,2,3,0,80.0,4.3,Yes,Yes,82.0,84.0,Placed
8664,8.6,2,3,2,88.0,4.8,Yes,Yes,83.0,80.0,Placed
3184,7.9,1,3,2,88.0,4.8,Yes,Yes,77.0,88.0,NotPlaced
9112,6.7,1,2,1,79.0,3.9,No,Yes,82.0,83.0,NotPlaced
5953,7.7,1,3,1,89.0,4.8,Yes,Yes,88.0,83.0,Placed
493,8.5,1,2,1,70.0,4.5,Yes,Yes,74.0,64.0,Placed
7947,7.5,1,1,1,82.0,4.6,No,Yes,59.0,74.0,NotPlaced
9442,8.2,0,3,0,65.0,4.2,Yes,Yes,71.0,73.0,NotPlaced
5798,8.2,1,2,2,84.0,4.5,Yes,Yes,68.0,63.0,Placed
8314,7.6,2,3,2,87.0,4.3,Yes,Yes,76.0,82.0,Placed
8552,6.9,1,2,0,69.0,4.0,No,Yes,55.0,58.0,NotPlaced
6136,6.5,1,1,1,69.0,4.2,Yes,No,70.0,69.0,Placed
9476,7.5,1,1,1,60.0,3.4,No,Yes,55.0,66.0,NotPlaced
7787,6.7,1,1,1,81.0,4.1,No,No,64.0,72.0,NotPlaced
4881,6.6,0,1,1,77.0,4.3,Yes,Yes,82.0,66.0,NotPlaced
4152,7.6,1,1,2,87.0,4.1,Yes,Yes,79.0,67.0,Placed
3801,8.4,2,3,2,90.0,4.8,Yes,Yes,74.0,88.0,Placed
4065,8.3,1,2,2,78.0,4.8,Yes,Yes,77.0,82.0,NotPlaced
8840,7.9,1,3,2,90.0,4.8,Yes,No,78.0,83.0,NotPlaced
8094,8.1,1,3,0,90.0,4.8,Yes,Yes,75.0,81.0,Placed
3856,7.9,1,2,0,60.0,4.0,No,No,55.0,59.0,NotPlaced
3599,6.9,0,3,0,85.0,4.8,No,No,58.0,58.0,NotPlaced
2449,6.7,1,1,0,63.0,4.6,No,No,67.0,66.0,NotPlaced
1580,6.6,1,3,1,75.0,3.9,Yes,Yes,71.0,70.0,NotPlaced
111,8.0,1,1,3,84.0,4.0,No,Yes,57.0,61.0,NotPlaced
2654,7.3,1,1,1,67.0,3.4,No,No,55.0,68.0,NotPlaced
5951,7.3,1,1,1,72.0,4.6,No,Yes,58.0,70.0,NotPlaced
8293,6.5,1,1,1,83.0,4.4,No,No,55.0,65.0,NotPlaced
3559,6.9,1,2,0,79.0,4.2,Yes,Yes,77.0,63.0,NotPlaced
1506,6.9,0,3,0,76.0,3.8,No,Yes,81.0,73.0,NotPlaced
3526,6.7,1,1,1,83.0,4.3,No,No,55.0,63.0,NotPlaced
7095,6.5,0,1,0,66.0,3.5,No,No,61.0,66.0,NotPlaced
5481,7.6,1,2,2,75.0,4.6,No,No,61.0,64.0,NotPlaced
2183,7.7,2,3,2,90.0,4.7,Yes,Yes,79.0,88.0,Placed
9427,7.4,1,2,1,72.0,4.4,Yes,Yes,61.0,82.0,Placed
7684,8.2,2,3,1,90.0,3.9,Yes,Yes,76.0,82.0,Placed
4362,6.5,1,3,1,76.0,4.8,No,Yes,65.0,65.0,NotPlaced
4688,7.6,1,1,0,60.0,4.2,No,Yes,73.0,65.0,NotPlaced
1393,7.9,1,3,0,81.0,4.8,Yes,Yes,69.0,82.0,Placed
7492,7.5,1,1,1,65.0,4.5,No,No,55.0,67.0,NotPlaced
4129,7.7,1,2,3,78.0,4.2,Yes,Yes,71.0,84.0,NotPlaced
8054,7.6,1,1,0,84.0,4.1,Yes,Yes,72.0,72.0,NotPlaced
8317,6.5,1,2,1,69.0,4.5,No,Yes,61.0,68.0,NotPlaced
9675,8.7,1,2,1,73.0,4.4,Yes,Yes,63.0,85.0,Placed
9555,8.2,0,2,2,88.0,3.3,Yes,Yes,74.0,68.0,Placed
379,8.2,2,2,2,81.0,4.8,Yes,Yes,78.0,83.0,Placed
5610,6.5,1,1,0,85.0,4.6,No,Yes,59.0,65.0,NotPlaced
5966,7.6,1,2,2,80.0,4.5,No,Yes,68.0,86.0,NotPlaced
9951,8.0,1,2,2,90.0,4.3,Yes,Yes,73.0,64.0,Placed
2475,7.5,2,3,0,88.0,4.6,Yes,Yes,72.0,86.0,NotPlaced
3354,8.1,2,3,3,90.0,4.6,Yes,Yes,77.0,85.0,Placed
2264,7.4,0,1,0,85.0,3.9,No,Yes,68.0,63.0,NotPlaced
8274,6.7,1,1,0,74.0,3.5,No,No,65.0,62.0,NotPlaced
2130,7.9,0,3,2,90.0,4.4,Yes,Yes,88.0,83.0,Placed
8224,7.6,1,1,0,84.0,4.2,Yes,Yes,62.0,64.0,NotPlaced
456,7.7,1,3,2,84.0,4.6,Yes,Yes,80.0,83.0,Placed
3839,8.0,2,3,1,69.0,3.9,No,Yes,56.0,69.0,NotPlaced
8499,7.4,2,2,1,82.0,4.6,Yes,Yes,73.0,88.0,NotPlaced
266,8.2,2,3,2,80.0,4.8,Yes,Yes,79.0,84.0,Placed
8753,8.6,1,2,1,78.0,4.3,Yes,Yes,70.0,67.0,Placed
2964,7.0,2,2,1,74.0,4.3,No,Yes,55.0,83.0,NotPlaced
5722,8.0,1,0,2,79.0,4.4,Yes,Yes,73.0,84.0,Placed
8783,8.4,0,1,0,90.0,4.8,No,Yes,55.0,65.0,Placed
9563,7.8,1,1,0,66.0,4.6,No,No,58.0,80.0,NotPlaced
5875,7.5,0,1,0,72.0,3.9,No,Yes,65.0,70.0,NotPlaced
1266,8.6,1,3,1,90.0,4.8,Yes,Yes,72.0,83.0,NotPlaced
67,7.8,2,3,2,87.0,4.8,Yes,No,90.0,83.0,NotPlaced
5202,8.0,0,1,0,83.0,3.3,No,Yes,58.0,70.0,NotPlaced
8955,8.6,2,3,2,90.0,4.7,Yes,Yes,83.0,88.0,Placed
9558,8.5,1,3,0,74.0,4.3,Yes,Yes,80.0,87.0,NotPlaced
1011,7.5,1,1,0,81.0,4.5,No,Yes,58.0,76.0,Placed
3782,8.5,1,3,2,90.0,4.7,Yes,Yes,80.0,80.0,Placed
1285,8.6,0,3,2,89.0,4.3,Yes,Yes,83.0,68.0,Placed
6539,8.3,2,3,2,84.0,4.3,Yes,Yes,81.0,81.0,NotPlaced
9798,7.5,1,1,1,72.0,4.8,No,No,58.0,69.0,NotPlaced
8077,8.2,2,3,2,88.0,4.5,Yes,Yes,77.0,83.0,Placed
5502,7.8,1,3,0,89.0,4.0,No,Yes,72.0,84.0,Placed
8237,6.8,0,1,1,67.0,3.4,No,Yes,59.0,68.0,NotPlaced
9970,8.5,1,3,0,85.0,4.2,Yes,No,79.0,85.0,NotPlaced
8026,8.3,2,3,2,90.0,4.7,Yes,Yes,80.0,83.0,Placed
4637,7.8,2,3,2,90.0,4.8,Yes,Yes,77.0,86.0,Placed
1714,7.5,0,2,1,76.0,4.2,No,Yes,61.0,67.0,NotPlaced
8271,7.4,1,3,2,73.0,4.1,Yes,Yes,86.0,78.0,Placed
7692,6.5,0,1,1,70.0,4.4,No,Yes,55.0,62.0,NotPlaced
2578,6.6,1,1,1,83.0,3.9,Yes,No,70.0,66.0,NotPlaced
5403,8.6,2,3,2,87.0,4.8,Yes,Yes,81.0,88.0,Placed
6992,7.8,1,2,1,73.0,4.0,Yes,Yes,55.0,87.0,NotPlaced
5200,6.5,0,1,0,69.0,3.6,No,Yes,71.0,72.0,NotPlaced
2393,7.8,1,1,0,63.0,4.4,No,Yes,55.0,68.0,NotPlaced
6928,8.2,1,3,0,90.0,4.7,Yes,Yes,68.0,60.0,Placed
6248,8.2,0,2,2,78.0,4.1,Yes,No,55.0,63.0,NotPlaced
3742,6.6,0,1,2,68.0,4.1,No,No,60.0,65.0,NotPlaced
7715,6.5,1,2,1,84.0,4.7,Yes,Yes,77.0,72.0,NotPlaced
5374,8.0,2,3,0,84.0,4.6,Yes,Yes,76.0,83.0,Placed
10000,8.4,0,1,1,66.0,3.8,No,No,62.0,66.0,NotPlaced
8376,9.0,2,3,2,90.0,4.8,Yes,Yes,76.0,83.0,Placed
4494,8.4,2,3,2,83.0,4.8,Yes,No,79.0,82.0,NotPlaced
7939,8.3,1,2,0,76.0,4.5,No,Yes,83.0,81.0,Placed
1518,7.8,1,3,0,82.0,3.7,Yes,No,75.0,63.0,NotPlaced
1377,6.8,1,2,0,75.0,4.3,No,Yes,55.0,67.0,NotPlaced
4730,7.6,0,2,1,81.0,4.4,Yes,Yes,70.0,63.0,Placed
711,8.4,2,3,2,84.0,4.5,Yes,Yes,78.0,78.0,Placed
4701,6.5,0,1,1,66.0,3.6,No,No,55.0,70.0,NotPlaced
5351,8.0,1,3,2,87.0,4.6,Yes,No,83.0,82.0,Placed
2812,8.5,1,3,1,82.0,4.7,Yes,Yes,80.0,70.0,Placed
8300,6.8,2,1,0,65.0,4.6,Yes,Yes,55.0,63.0,NotPlaced
3263,8.6,1,2,2,80.0,4.8,Yes,Yes,73.0,80.0,NotPlaced
7772,7.9,2,1,0,75.0,3.4,Yes,Yes,55.0,63.0,NotPlaced
9091,7.6,1,3,2,85.0,4.4,Yes,Yes,69.0,61.0,Placed
4271,7.9,2,1,1,85.0,4.2,Yes,Yes,79.0,70.0,Placed
8440,7.6,1,2,0,70.0,4.2,No,No,56.0,74.0,NotPlaced
5050,8.0,1,1,1,83.0,4.2,Yes,Yes,78.0,79.0,NotPlaced
4307,8.3,2,3,3,83.0,4.6,Yes,No,78.0,85.0,Placed
1953,7.8,0,2,0,86.0,4.1,Yes,Yes,85.0,84.0,NotPlaced
1743,8.3,0,1,0,80.0,3.9,Yes,Yes,79.0,68.0,NotPlaced
5905,8.0,0,3,0,90.0,3.8,Yes,No,84.0,80.0,Placed
5564,6.5,0,2,0,77.0,4.4,No,Yes,68.0,84.0,NotPlaced
8846,7.6,1,1,1,76.0,3.4,No,No,55.0,59.0,NotPlaced
3661,8.4,2,1,2,90.0,4.8,Yes,Yes,79.0,83.0,Placed
2508,6.9,0,2,0,79.0,4.1,No,Yes,63.0,64.0,NotPlaced
6793,7.6,1,2,0,84.0,4.4,Yes,Yes,72.0,86.0,Placed
4281,7.7,0,2,1,81.0,3.8,Yes,Yes,82.0,65.0,NotPlaced
5435,7.7,1,2,0,78.0,3.8,No,Yes,61.0,70.0,NotPlaced
7583,6.5,2,1,0,69.0,3.7,No,No,55.0,68.0,NotPlaced
4986,7.0,1,3,2,87.0,3.9,Yes,Yes,64.0,72.0,NotPlaced
5993,7.7,1,1,0,78.0,4.3,Yes,Yes,62.0,69.0,Placed
4111,8.3,1,3,1,76.0,4.6,Yes,No,84.0,85.0,NotPlaced
4911,6.7,1,1,0,83.0,4.2,No,No,55.0,57.0,NotPlaced
7811,7.6,1,1,0,71.0,4.1,No,Yes,58.0,59.0,NotPlaced
5626,7.8,2,3,2,90.0,4.8,Yes,Yes,85.0,85.0,Placed
1482,8.0,2,3,2,90.0,4.8,Yes,Yes,79.0,78.0,Placed
7953,8.5,2,3,0,89.0,4.5,Yes,Yes,81.0,80.0,Placed
7770,7.7,1,1,1,73.0,4.0,No,Yes,58.0,67.0,NotPlaced
9440,7.7,1,2,0,73.0,4.8,Yes,Yes,55.0,63.0,Placed
6380,7.6,0,2,0,74.0,4.0,Yes,Yes,62.0,63.0,Placed
2547,6.9,1,2,1,60.0,4.8,Yes,Yes,69.0,69.0,NotPlaced
4366,8.0,1,2,0,85.0,4.3,No,Yes,59.0,72.0,NotPlaced
5748,7.7,1,1,0,71.0,4.1,Yes,Yes,75.0,70.0,NotPlaced
