studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
8627,8.2,2,3,2,90.0,4.8,Yes,Yes,68.0,86.0,Placed
8803,6.8,0,1,0,63.0,3.6,No,No,55.0,67.0,NotPlaced
9559,8.3,1,3,2,87.0,4.6,No,Yes,75.0,62.0,Placed
6503,6.8,1,1,0,83.0,3.9,No,No,58.0,61.0,NotPlaced
8844,7.4,1,2,2,82.0,4.3,Yes,Yes,77.0,72.0,NotPlaced
4877,7.6,2,3,2,81.0,4.3,Yes,Yes,86.0,69.0,Placed
6918,8.6,2,3,2,87.0,4.8,Yes,Yes,69.0,81.0,Placed
5017,8.7,2,3,2,77.0,4.8,Yes,No,89.0,87.0,Placed
5223,6.6,0,1,1,75.0,3.2,No,No,62.0,68.0,NotPlaced
8355,7.7,1,3,1,82.0,4.5,Yes,Yes,68.0,79.0,NotPlaced
9168,7.6,0,3,2,72.0,4.6,Yes,Yes,89.0,85.0,NotPlaced
2603,6.8,1,1,0,80.0,4.3,No,Yes,55.0,76.0,Placed
1489,8.3,0,3,0,76.0,3.9,No,No,57.0,61.0,NotPlaced
9328,7.7,1,3,2,90.0,4.3,Yes,Yes,76.0,83.0,Placed
2924,7.7,1,3,1,84.0,3.9,No,Yes,55.0,78.0,NotPlaced
2094,6.7,2,3,2,83.0,4.0,No,No,79.0,68.0,Placed
2113,8.7,0,3,1,88.0,4.8,Yes,No,77.0,82.0,Placed
5264,6.6,1,2,0,77.0,4.1,No,Yes,72.0,69.0,NotPlaced
8605,8.2,1,1,0,69.0,4.5,No,Yes,55.0,70.0,NotPlaced
790,7.6,1,2,1,82.0,4.7,No,Yes,64.0,65.0,NotPlaced
3284,8.1,0,2,1,79.0,4.4,No,No,68.0,66.0,Placed
3374,7.7,0,1,0,81.0,4.8,Yes,No,55.0,70.0,NotPlaced
8933,8.4,1,1,2,84.0,4.0,Yes,Yes,68.0,83.0,NotPlaced
2620,7.9,2,1,0,77.0,4.3,Yes,No,77.0,84.0,NotPlaced
1440,7.5,0,2,2,78.0,4.0,No,Yes,64.0,75.0,NotPlaced
6415,7.9,2,3,2,90.0,4.3,Yes,Yes,83.0,84.0,Placed
6900,8.5,1,3,0,88.0,4.7,Yes,Yes,74.0,88.0,Placed
7380,7.7,1,2,0,74.0,4.7,Yes,Yes,69.0,71.0,Placed
7295,7.6,1,1,2,81.0,4.8,No,No,84.0,67.0,NotPlaced
3519,7.2,1,1,0,70.0,3.7,No,No,55.0,58.0,NotPlaced
7059,7.6,1,1,1,70.0,3.9,No,Yes,59.0,63.0,NotPlaced
8830,8.3,1,3,2,88.0,4.8,Yes,Yes,74.0,88.0,Placed
9287,6.6,1,1,1,74.0,4.0,Yes,Yes,55.0,65.0,Placed
9901,7.6,1,2,2,79.0,4.2,No,Yes,64.0,68.0,NotPlaced
7343,8.5,0,1,1,64.0,3.8,Yes,No,56.0,81.0,NotPlaced
521,7.5,1,1,0,71.0,3.7,No,Yes,55.0,61.0,NotPlaced
3290,7.4,1,1,1,66.0,4.2,No,Yes,56.0,62.0,NotPlaced
851,8.4,1,3,2,90.0,4.8,Yes,Yes,70.0,84.0,NotPlaced
6668,6.6,1,2,0,77.0,4.4,No,Yes,58.0,71.0,NotPlaced
8778,7.6,0,3,2,82.0,4.5,No,No,78.0,64.0,Placed
164,6.9,0,1,0,73.0,4.1,No,Yes,55.0,69.0,Placed
9004,6.9,1,1,0,74.0,4.5,No,Yes,57.0,63.0,NotPlaced
7031,6.5,1,1,1,75.0,4.5,No,No,55.0,65.0,NotPlaced
5548,7.7,2,2,2,85.0,4.3,Yes,Yes,82.0,84.0,Placed
8564,8.2,2,2,0,74.0,4.1,No,No,60.0,74.0,NotPlaced
9800,6.5,2,1,0,78.0,3.1,No,No,56.0,67.0,NotPlaced
872,7.5,1,1,0,74.0,4.2,No,No,62.0,68.0,NotPlaced
8522,7.4,1,1,3,70.0,4.5,No,Yes,55.0,65.0,NotPlaced
6395,7.4,1,1,0,71.0,3.9,No,No,57.0,72.0,NotPlaced
9509,6.7,1,1,0,78.0,4.2,Yes,Yes,61.0,73.0,Placed
9814,8.9,2,3,2,85.0,4.6,Yes,Yes,75.0,84.0,Placed
4599,7.8,0,1,1,71.0,3.9,No,No,55.0,74.0,NotPlaced
5982,7.5,0,1,0,80.0,3.9,No,Yes,61.0,62.0,NotPlaced
3955,7.4,0,3,0,75.0,4.0,Yes,Yes,60.0,73.0,NotPlaced
908,6.8,1,2,2,82.0,3.9,Yes,Yes,61.0,66.0,Placed
960,6.6,1,3,0,81.0,4.4,No,Yes,76.0,65.0,NotPlaced
9678,7.4,1,1,0,68.0,3.9,No,Yes,79.0,76.0,NotPlaced
6381,6.6,1,1,1,60.0,3.3,No,No,56.0,66.0,NotPlaced
7244,8.0,1,1,2,82.0,4.8,No,No,69.0,68.0,NotPlaced
7778,6.5,1,2,0,76.0,3.8,No,Yes,62.0,68.0,NotPlaced
8186,8.4,0,3,2,88.0,4.3,Yes,Yes,84.0,84.0,Placed
516,6.5,0,3,0,81.0,4.8,Yes,Yes,90.0,68.0,NotPlaced
3080,6.5,1,2,0,73.0,4.5,No,Yes,79.0,63.0,NotPlaced
8424,7.4,1,1,0,88.0,4.0,No,Yes,56.0,66.0,NotPlaced
4555,8.0,1,1,1,79.0,4.6,Yes,No,66.0,67.0,NotPlaced
6148,8.7,2,3,2,90.0,4.8,Yes,Yes,78.0,84.0,Placed
8214,8.3,2,3,2,86.0,4.6,Yes,Yes,79.0,84.0,Placed
1298,7.6,0,2,0,80.0,4.0,Yes,Yes,57.0,83.0,NotPlaced
9074,7.6,1,2,0,72.0,4.2,No,Yes,59.0,65.0,Placed
2167,8.0,1,2,2,80.0,4.7,Yes,No,72.0,80.0,NotPlaced
9315,8.5,1,3,0,86.0,4.8,Yes,Yes,70.0,86.0,Placed
1843,7.9,1,2,0,84.0,4.1,No,Yes,58.0,75.0,Placed
2860,7.6,2,3,0,78.0,4.8,Yes,Yes,74.0,87.0,Placed
7535,7.6,1,3,2,79.0,3.8,Yes,Yes,75.0,88.0,Placed
8462,8.5,1,3,2,90.0,4.8,Yes,Yes,82.0,88.0,Placed
1793,7.6,1,1,0,60.0,4.2,No,No,62.0,67.0,NotPlaced
5073,7.4,1,1,1,82.0,4.1,No,No,60.0,65.0,NotPlaced
3861,6.5,1,1,0,60.0,3.9,No,Yes,61.0,67.0,NotPlaced
6336,7.0,1,1,1,73.0,4.3,Yes,Yes,62.0,57.0,NotPlaced
1741,7.5,1,2,0,81.0,4.4,Yes,Yes,69.0,82.0,NotPlaced
7696,8.1,2,3,0,79.0,4.8,Yes,Yes,70.0,82.0,NotPlaced
2802,8.4,2,3,2,90.0,4.8,Yes,Yes,82.0,80.0,NotPlaced
3115,6.8,1,1,0,69.0,4.0,No,No,55.0,63.0,NotPlaced
9523,7.7,0,1,1,68.0,3.3,No,Yes,58.0,70.0,NotPlaced
8436,7.4,1,3,0,70.0,3.8,No,No,78.0,86.0,NotPlaced
2500,8.5,0,1,0,81.0,4.2,Yes,Yes,74.0,65.0,Placed
4552,6.6,1,3,2,79.0,4.5,Yes,Yes,60.0,71.0,Placed
7163,7.5,1,2,1,73.0,4.4,No,Yes,69.0,79.0,NotPlaced
2502,7.8,0,2,0,80.0,4.1,No,Yes,60.0,83.0,Placed
1737,8.5,2,3,2,90.0,4.8,Yes,Yes,72.0,83.0,Placed
7666,7.9,2,3,2,83.0,4.5,Yes,Yes,72.0,84.0,NotPlaced
3027,6.5,0,1,0,80.0,4.3,No,No,61.0,60.0,NotPlaced
7548,8.6,1,3,2,90.0,4.5,Yes,Yes,72.0,83.0,Placed
4134,7.5,1,2,1,69.0,3.2,No,Yes,55.0,65.0,NotPlaced
932,7.7,0,1,0,76.0,3.4,No,No,55.0,65.0,NotPlaced
5770,7.6,1,3,2,84.0,4.6,Yes,Yes,67.0,86.0,Placed
1425,8.0,1,3,2,90.0,4.8,Yes,Yes,86.0,85.0,Placed
8520,6.5,1,1,0,73.0,4.1,No,Yes,55.0,66.0,NotPlaced
8252,7.5,2,1,1,78.0,4.3,No,Yes,55.0,71.0,NotPlaced
8508,6.5,0,3,1,82.0,4.6,No,No,57.0,66.0,NotPlaced
7103,8.5,1,1,0,79.0,4.1,Yes,Yes,75.0,66.0,NotPlaced
610,8.3,1,3,0,78.0,4.7,Yes,Yes,76.0,82.0,NotPlaced
5327,7.9,0,2,1,87.0,4.4,No,No,71.0,70.0,NotPlaced
9335,8.5,2,3,0,79.0,4.8,Yes,Yes,89.0,85.0,Placed
8562,7.6,1,2,2,86.0,4.3,Yes,Yes,70.0,80.0,NotPlaced
3876,8.4,2,2,2,84.0,4.8,Yes,Yes,87.0,87.0,Placed
2833,7.2,1,3,2,80.0,4.6,No,No,79.0,84.0,Placed
8655,8.5,2,3,2,88.0,4.8,Yes,Yes,68.0,88.0,Placed
8801,8.2,1,1,1,78.0,4.0,No,Yes,56.0,70.0,NotPlaced
7133,8.2,1,3,1,85.0,4.7,Yes,Yes,76.0,83.0,Placed
9382,7.5,0,1,0,68.0,3.8,No,Yes,55.0,62.0,NotPlaced
7474,7.4,1,1,1,62.0,4.8,Yes,Yes,55.0,71.0,NotPlaced
1023,8.3,2,3,2,90.0,4.8,Yes,Yes,81.0,87.0,Placed
7237,7.7,1,2,0,77.0,3.9,No,Yes,69.0,79.0,NotPlaced
9709,8.3,2,3,2,85.0,4.8,Yes,No,83.0,88.0,NotPlaced
6959,8.0,0,1,0,82.0,4.3,No,Yes,72.0,65.0,NotPlaced
3563,7.2,0,1,0,66.0,3.3,No,No,55.0,67.0,NotPlaced
5762,8.2,1,2,0,67.0,4.1,No,Yes,56.0,78.0,NotPlaced
9448,8.2,1,1,1,90.0,4.8,Yes,Yes,76.0,70.0,Placed
9429,8.3,1,3,2,90.0,4.8,Yes,Yes,79.0,82.0,Placed
1554,8.2,2,3,2,81.0,4.8,Yes,No,80.0,79.0,Placed
3570,8.3,2,3,2,90.0,4.8,Yes,Yes,81.0,86.0,Placed
2741,8.4,2,3,0,86.0,4.7,Yes,Yes,84.0,83.0,Placed
8754,8.6,2,3,2,82.0,4.4,Yes,Yes,64.0,83.0,Placed
6140,8.1,2,3,2,90.0,4.8,Yes,Yes,74.0,88.0,Placed
2140,6.5,1,0,0,88.0,4.7,Yes,Yes,74.0,67.0,Placed
1597,7.3,1,2,1,69.0,4.3,Yes,No,55.0,72.0,NotPlaced
2963,6.5,0,2,1,72.0,3.9,No,Yes,59.0,60.0,NotPlaced
1600,6.8,1,1,1,60.0,4.4,No,Yes,62.0,66.0,NotPlaced
8124,7.6,1,3,0,77.0,4.3,Yes,Yes,70.0,83.0,NotPlaced
3942,6.8,1,3,0,85.0,4.5,Yes,Yes,86.0,83.0,NotPlaced
2842,6.5,1,2,1,71.0,4.3,No,Yes,55.0,70.0,NotPlaced
7018,7.3,1,1,0,73.0,3.8,No,No,64.0,59.0,NotPlaced
59,8.0,1,1,0,86.0,4.2,No,No,55.0,83.0,NotPlaced
2644,8.9,2,1,2,90.0,4.7,Yes,Yes,75.0,84.0,Placed
7212,8.0,1,1,2,79.0,4.6,No,No,58.0,70.0,NotPlaced
1493,7.5,1,3,1,72.0,4.5,Yes,Yes,79.0,83.0,Placed
2898,7.6,1,1,1,75.0,4.1,No,No,55.0,70.0,NotPlaced
4903,8.1,1,3,0,77.0,4.1,No,Yes,70.0,84.0,NotPlaced
816,8.2,2,2,1,90.0,4.8,No,Yes,72.0,62.0,Placed
4439,6.6,1,3,0,71.0,4.2,No,No,55.0,66.0,NotPlaced
4537,7.4,1,3,1,71.0,4.1,No,Yes,87.0,64.0,Placed
4088,7.7,2,3,1,89.0,4.7,Yes,Yes,61.0,84.0,Placed
5518,7.4,1,2,0,69.0,3.6,No,No,69.0,68.0,NotPlaced
1154,6.5,1,2,1,76.0,4.5,Yes,Yes,55.0,74.0,NotPlaced
3435,6.8,1,2,0,78.0,3.8,No,Yes,77.0,66.0,NotPlaced
4812,7.4,2,3,0,80.0,4.0,No,Yes,79.0,62.0,NotPlaced
500,7.5,1,1,1,79.0,3.6,No,Yes,63.0,65.0,NotPlaced
4315,6.6,1,1,1,60.0,3.9,No,No,61.0,73.0,NotPlaced
3503,8.3,2,3,2,90.0,4.8,Yes,No,85.0,83.0,Placed
945,7.2,0,2,2,90.0,4.8,Yes,Yes,82.0,75.0,Placed
9578,8.8,2,3,2,90.0,4.8,Yes,Yes,65.0,86.0,Placed
4493,8.4,1,3,1,84.0,4.5,Yes,Yes,75.0,88.0,Placed
1068,7.6,2,2,2,67.0,4.7,Yes,No,57.0,66.0,NotPlaced
6855,7.4,1,2,1,82.0,4.5,No,Yes,59.0,66.0,NotPlaced
8106,8.1,1,3,0,69.0,3.9,No,No,82.0,69.0,NotPlaced
9212,8.4,0,3,2,90.0,4.8,Yes,Yes,83.0,85.0,Placed
7491,8.4,1,1,2,81.0,4.6,Yes,Yes,70.0,70.0,Placed
617,6.9,1,1,1,74.0,4.3,No,Yes,57.0,57.0,NotPlaced
1814,8.0,2,1,1,85.0,4.5,No,No,66.0,63.0,Placed
2704,7.3,1,1,0,78.0,3.7,No,No,55.0,70.0,NotPlaced
3147,8.1,1,2,2,83.0,4.5,No,Yes,77.0,82.0,NotPlaced
3418,8.1,1,3,2,90.0,4.6,Yes,Yes,72.0,88.0,Placed
6026,8.0,0,1,1,75.0,4.1,Yes,No,83.0,64.0,NotPlaced
2278,7.8,1,3,2,90.0,4.8,Yes,Yes,79.0,83.0,Placed
414,6.5,0,1,0,71.0,3.4,No,Yes,59.0,67.0,NotPlaced
344,7.9,2,1,0,73.0,4.2,No,No,56.0,71.0,NotPlaced
4842,8.0,1,3,0,90.0,4.4,Yes,Yes,77.0,87.0,Placed
2489,7.7,1,3,0,86.0,4.1,Yes,Yes,77.0,58.0,NotPlaced
9213,8.4,2,3,2,90.0,4.8,Yes,Yes,74.0,87.0,Placed
3665,6.6,1,1,0,78.0,3.7,No,Yes,73.0,68.0,NotPlaced
2811,6.5,1,2,1,89.0,4.6,No,Yes,75.0,73.0,NotPlaced
7423,7.5,0,1,1,66.0,4.1,Yes,Yes,58.0,67.0,NotPlaced
5446,7.9,1,3,1,77.0,4.1,Yes,Yes,78.0,69.0,NotPlaced
535,7.5,1,2,0,77.0,4.3,No,No,55.0,74.0,NotPlaced
6130,8.1,1,3,2,90.0,4.8,Yes,Yes,80.0,88.0,Placed
9146,7.4,1,1,0,82.0,4.5,Yes,Yes,79.0,68.0,NotPlaced
8784,8.3,1,3,0,90.0,4.7,Yes,Yes,71.0,86.0,Placed
2257,8.2,1,3,2,79.0,4.1,Yes,Yes,78.0,65.0,Placed
5333,8.4,2,3,2,90.0,4.8,Yes,Yes,76.0,86.0,Placed
2123,8.1,2,2,0,90.0,4.8,Yes,Yes,76.0,88.0,NotPlaced
306,8.0,1,2,1,80.0,4.3,No,Yes,71.0,61.0,NotPlaced
4557,7.7,1,3,0,74.0,4.7,No,Yes,73.0,67.0,Placed
8474,7.3,0,3,0,72.0,4.4,No,No,66.0,71.0,NotPlaced
769,8.0,2,3,2,90.0,4.8,Yes,Yes,87.0,88.0,Placed
3099,7.6,1,1,1,60.0,4.4,No,Yes,59.0,70.0,NotPlaced
7468,6.5,2,1,1,86.0,3.7,Yes,Yes,58.0,68.0,NotPlaced
1207,7.5,1,1,1,66.0,3.7,No,Yes,69.0,70.0,NotPlaced
1730,7.9,2,3,2,90.0,4.8,Yes,Yes,74.0,88.0,Placed
5568,7.5,1,3,0,83.0,4.1,Yes,Yes,78.0,81.0,Placed
367,8.7,1,2,0,84.0,4.4,Yes,Yes,65.0,88.0,Placed
8915,7.6,1,1,1,75.0,3.6,No,Yes,59.0,62.0,NotPlaced
8929,8.5,2,1,1,78.0,4.4,Yes,Yes,66.0,86.0,Placed
5442,6.6,2,2,0,73.0,4.1,No,No,59.0,68.0,NotPlaced
8902,6.9,2,2,2,90.0,4.8,No,Yes,85.0,85.0,Placed
5866,6.5,1,1,0,68.0,4.8,No,Yes,62.0,66.0,NotPlaced
6476,8.4,1,3,2,77.0,4.5,Yes,Yes,68.0,83.0,Placed
5054,7.5,1,1,0,75.0,3.9,No,Yes,55.0,64.0,NotPlaced
7307,7.8,2,2,1,79.0,4.6,Yes,No,79.0,71.0,NotPlaced
5249,8.4,1,1,1,84.0,4.2,Yes,No,73.0,74.0,NotPlaced
3412,8.6,1,2,3,75.0,4.5,Yes,Yes,56.0,85.0,Placed
3339,8.2,1,2,0,75.0,4.5,Yes,Yes,55.0,62.0,Placed
3734,7.2,1,2,1,79.0,3.2,No,No,57.0,72.0,NotPlaced
4087,6.5,1,1,0,64.0,4.5,No,Yes,55.0,64.0,NotPlaced
6001,8.2,1,3,3,88.0,4.8,No,Yes,82.0,69.0,Placed
3385,8.6,0,1,0,77.0,4.1,No,Yes,60.0,71.0,NotPlaced
6684,8.2,1,3,0,83.0,4.4,Yes,Yes,80.0,87.0,Placed
5763,8.3,0,2,1,89.0,4.7,No,Yes,56.0,69.0,Placed
5491,8.1,0,1,0,83.0,4.3,Yes,Yes,68.0,71.0,Placed
8169,6.6,1,1,1,75.0,3.9,Yes,Yes,63.0,69.0,NotPlaced
4647,7.4,1,1,2,81.0,4.6,Yes,Yes,68.0,85.0,Placed
4184,8.0,1,1,2,76.0,3.4,Yes,Yes,61.0,66.0,NotPlaced
7626,8.3,2,1,2,75.0,3.9,No,No,55.0,64.0,NotPlaced
9261,7.6,1,2,1,82.0,4.3,Yes,No,68.0,66.0,NotPlaced
4388,7.3,1,2,1,68.0,4.6,Yes,No,75.0,83.0,NotPlaced
7293,6.7,0,1,0,76.0,4.2,Yes,Yes,62.0,66.0,NotPlaced
6370,7.3,0,2,0,83.0,4.2,No,Yes,71.0,66.0,NotPlaced
6559,8.3,2,3,2,90.0,4.8,Yes,Yes,68.0,81.0,NotPlaced
3729,7.4,0,1,0,66.0,3.7,No,No,55.0,70.0,NotPlaced
8548,7.4,0,2,2,80.0,4.8,No,Yes,61.0,88.0,Placed
653,6.8,0,3,2,89.0,4.8,Yes,Yes,78.0,69.0,Placed
6436,6.5,1,1,1,73.0,3.4,No,No,55.0,65.0,NotPlaced
7825,6.9,0,1,2,72.0,4.8,Yes,Yes,58.0,85.0,Placed
6654,7.6,1,1,1,60.0,4.4,No,Yes,56.0,69.0,NotPlaced
2845,8.4,2,3,2,79.0,4.4,Yes,No,80.0,79.0,NotPlaced
4463,8.0,1,3,2,79.0,4.8,Yes,Yes,83.0,85.0,Placed
1651,8.2,2,3,2,90.0,4.1,Yes,Yes,71.0,86.0,Placed
7216,8.4,1,2,1,87.0,3.6,No,Yes,55.0,57.0,NotPlaced
7621,7.6,0,2,0,84.0,4.0,Yes,Yes,70.0,86.0,Placed
6116,7.5,0,3,2,86.0,4.4,No,Yes,83.0,85.0,NotPlaced
1220,7.7,2,1,1,64.0,4.2,No,Yes,55.0,78.0,NotPlaced
100,7.9,0,1,2,83.0,4.8,Yes,No,58.0,81.0,NotPlaced
9005,6.8,1,1,1,75.0,4.3,No,Yes,55.0,67.0,NotPlaced
3558,7.7,1,2,0,82.0,4.1,No,Yes,74.0,74.0,NotPlaced
8078,8.4,1,2,2,84.0,4.7,Yes,Yes,76.0,71.0,NotPlaced
2744,8.3,2,3,2,90.0,4.8,Yes,Yes,80.0,88.0,Placed
2729,7.6,1,1,0,75.0,3.6,No,Yes,55.0,68.0,NotPlaced
3218,8.1,2,3,2,89.0,4.5,Yes,Yes,81.0,81.0,NotPlaced
8911,7.7,1,3,0,71.0,4.2,No,Yes,80.0,82.0,NotPlaced
2457,7.8,2,3,2,90.0,3.9,Yes,Yes,60.0,87.0,NotPlaced
2397,8.8,2,1,2,83.0,4.8,Yes,Yes,84.0,87.0,Placed
9500,8.3,0,3,2,74.0,4.7,Yes,Yes,70.0,84.0,NotPlaced
5384,7.7,2,3,0,77.0,4.6,Yes,Yes,70.0,69.0,NotPlaced
8290,7.4,0,2,2,82.0,4.8,Yes,Yes,88.0,66.0,Placed
4498,7.6,1,2,0,74.0,4.6,No,Yes,59.0,60.0,NotPlaced
7141,7.5,1,1,0,78.0,4.4,Yes,Yes,77.0,88.0,NotPlaced
9562,6.8,1,1,2,64.0,3.5,No,No,55.0,63.0,NotPlaced
4501,8.6,1,3,2,90.0,4.8,Yes,Yes,74.0,87.0,Placed
4189,8.3,0,3,1,88.0,4.1,Yes,Yes,55.0,80.0,NotPlaced
2383,8.5,2,1,1,73.0,4.5,Yes,No,64.0,79.0,NotPlaced
6075,7.5,1,2,0,63.0,3.4,No,Yes,55.0,68.0,NotPlaced
338,7.2,1,2,0,83.0,4.5,No,Yes,74.0,69.0,NotPlaced
854,8.1,2,3,1,75.0,3.7,Yes,Yes,86.0,66.0,Placed
7001,8.2,0,2,0,86.0,4.5,Yes,Yes,77.0,72.0,Placed
3160,6.5,0,1,0,70.0,4.2,Yes,No,64.0,81.0,NotPlaced
964,7.6,1,1,0,81.0,3.8,No,Yes,59.0,60.0,NotPlaced
2026,7.7,2,3,1,88.0,4.3,No,Yes,56.0,83.0,NotPlaced
5056,7.6,2,3,2,90.0,4.5,Yes,Yes,75.0,83.0,Placed
8347,7.6,0,1,1,62.0,4.1,No,No,55.0,68.0,NotPlaced
4121,8.4,1,1,2,90.0,4.8,No,Yes,66.0,87.0,Placed
7941,7.8,0,2,0,79.0,4.3,Yes,Yes,65.0,70.0,Placed
7420,6.5,1,1,0,67.0,3.9,No,No,84.0,66.0,NotPlaced
5650,6.6,1,3,2,89.0,4.5,Yes,Yes,71.0,88.0,Placed
7224,7.5,1,1,1,67.0,4.0,No,No,55.0,71.0,NotPlaced
6925,6.5,1,1,1,63.0,4.5,No,No,59.0,69.0,NotPlaced
3881,7.5,1,1,0,78.0,4.7,Yes,Yes,73.0,87.0,NotPlaced
9998,8.4,1,3,0,70.0,4.8,Yes,Yes,79.0,81.0,Placed
6775,8.6,2,2,0,70.0,4.1,Yes,Yes,79.0,64.0,Placed
9435,7.4,1,1,0,65.0,4.0,No,No,62.0,67.0,NotPlaced
5457,7.7,1,2,0,88.0,4.1,Yes,Yes,55.0,64.0,NotPlaced
7851,6.9,0,1,0,71.0,3.6,No,No,55.0,70.0,NotPlaced
985,8.3,1,1,2,88.0,4.1,Yes,No,70.0,80.0,Placed
4285,8.2,2,3,2,90.0,4.8,Yes,Yes,85.0,81.0,Placed
3206,8.7,2,3,2,90.0,4.8,Yes,Yes,74.0,81.0,NotPlaced
5707,8.1,1,3,2,89.0,4.6,Yes,Yes,75.0,80.0,Placed
9715,7.4,1,1,0,67.0,3.7,No,Yes,61.0,61.0,NotPlaced
548,7.4,1,3,1,75.0,4.5,Yes,Yes,83.0,67.0,Placed
4833,6.5,1,3,2,73.0,4.3,Yes,Yes,55.0,68.0,Placed
3068,6.9,1,2,1,68.0,3.8,Yes,Yes,70.0,66.0,NotPlaced
4201,8.1,2,3,0,90.0,4.7,Yes,Yes,79.0,82.0,Placed
2630,8.4,1,3,1,80.0,4.4,Yes,Yes,74.0,80.0,NotPlaced
4279,8.2,2,3,2,90.0,4.8,Yes,Yes,79.0,88.0,Placed
1596,7.4,2,3,3,86.0,4.2,Yes,Yes,60.0,75.0,NotPlaced
2226,7.7,0,1,1,66.0,3.4,No,No,67.0,64.0,NotPlaced
7829,7.0,0,1,3,86.0,4.2,No,Yes,62.0,81.0,NotPlaced
1242,7.1,1,1,0,76.0,3.9,No,No,57.0,70.0,NotPlaced
1522,7.4,1,1,1,71.0,4.1,No,Yes,55.0,66.0,NotPlaced
7430,8.3,2,3,1,80.0,4.6,Yes,No,55.0,80.0,NotPlaced
4541,7.7,1,2,2,90.0,4.7,Yes,Yes,58.0,85.0,Placed
8236,7.7,1,1,2,88.0,4.2,No,Yes,65.0,88.0,Placed
9635,7.6,2,3,2,79.0,4.7,Yes,Yes,55.0,82.0,Placed
7704,6.8,1,1,0,74.0,4.0,Yes,No,62.0,83.0,NotPlaced
6595,8.1,1,2,1,83.0,4.6,No,Yes,82.0,81.0,NotPlaced
1410,8.0,1,3,1,75.0,4.5,Yes,Yes,73.0,71.0,Placed
6443,8.6,0,3,1,87.0,4.6,Yes,Yes,72.0,85.0,NotPlaced
9830,8.4,2,3,2,90.0,4.5,Yes,Yes,78.0,84.0,NotPlaced
4173,6.9,0,2,0,73.0,4.3,No,No,80.0,66.0,NotPlaced
357,8.9,2,3,2,89.0,4.6,Yes,Yes,71.0,83.0,Placed
9186,6.7,0,1,0,75.0,4.6,No,Yes,63.0,61.0,NotPlaced
9656,7.9,1,1,0,70.0,4.2,No,Yes,64.0,81.0,NotPlaced
5847,8.1,2,3,2,90.0,4.8,Yes,Yes,81.0,86.0,Placed
6447,7.7,1,2,0,71.0,4.0,Yes,Yes,57.0,70.0,NotPlaced
9682,7.6,1,1,0,74.0,4.2,No,Yes,61.0,61.0,NotPlaced
8968,7.4,1,1,0,80.0,4.3,No,Yes,58.0,69.0,Placed
7422,8.1,1,3,2,89.0,4.7,Yes,Yes,71.0,80.0,NotPlaced
8731,6.6,1,2,1,67.0,4.1,Yes,Yes,73.0,69.0,NotPlaced
628,7.5,1,2,1,90.0,4.3,Yes,Yes,59.0,84.0,Placed
7715,6.5,1,2,1,84.0,4.7,Yes,Yes,77.0,72.0,NotPlaced
7938,8.2,2,3,2,85.0,4.8,Yes,No,84.0,76.0,NotPlaced
2511,8.2,2,3,2,87.0,4.8,Yes,Yes,77.0,86.0,Placed
7035,7.6,1,3,0,81.0,4.3,Yes,Yes,80.0,82.0,Placed
5335,8.6,2,3,3,78.0,4.7,Yes,Yes,75.0,83.0,Placed
6471,8.1,2,3,2,86.0,3.8,Yes,Yes,71.0,84.0,Placed
2020,7.4,1,3,2,90.0,4.8,Yes,Yes,79.0,83.0,Placed
9796,8.1,2,3,2,90.0,4.8,Yes,Yes,75.0,82.0,Placed
5385,8.5,2,2,0,85.0,4.5,Yes,Yes,71.0,78.0,Placed
6841,8.6,1,1,2,77.0,4.6,Yes,Yes,87.0,86.0,Placed
1350,7.6,2,2,0,86.0,4.0,Yes,Yes,55.0,67.0,Placed
185,7.3,1,2,2,67.0,4.5,No,No,63.0,66.0,NotPlaced
3790,8.9,1,3,2,86.0,4.8,Yes,Yes,78.0,77.0,Placed
1060,8.2,1,2,3,82.0,4.6,Yes,Yes,74.0,83.0,NotPlaced
5005,8.6,1,2,1,73.0,4.7,Yes,Yes,76.0,66.0,NotPlaced
435,7.8,1,3,0,81.0,4.3,No,No,64.0,70.0,NotPlaced
2595,7.7,1,1,0,73.0,4.0,Yes,Yes,65.0,75.0,Placed
8444,6.6,1,3,3,65.0,4.2,Yes,Yes,55.0,86.0,Placed
5685,7.4,2,3,1,77.0,4.4,Yes,Yes,78.0,65.0,NotPlaced
421,7.3,1,1,1,75.0,3.6,No,Yes,55.0,66.0,NotPlaced
7227,8.2,1,3,0,90.0,4.4,No,Yes,70.0,84.0,NotPlaced
6578,7.6,0,1,0,78.0,4.8,No,No,78.0,63.0,NotPlaced
3751,8.1,1,2,0,79.0,4.5,Yes,Yes,65.0,76.0,NotPlaced
7050,7.7,1,2,0,83.0,4.0,Yes,Yes,68.0,69.0,NotPlaced
4966,6.7,1,1,1,68.0,4.8,Yes,No,57.0,65.0,NotPlaced
89,8.8,1,3,0,76.0,4.7,Yes,Yes,75.0,84.0,Placed
9947,7.5,0,1,1,68.0,3.6,Yes,Yes,55.0,65.0,NotPlaced
4779,8.2,1,2,0,83.0,4.1,No,Yes,58.0,85.0,NotPlaced
7751,8.0,1,3,0,79.0,4.3,Yes,Yes,79.0,78.0,NotPlaced
